4.865	4.865	1
10.885	10.885	2
21.675	21.675	3
37.477	37.477	4
46.668	46.668	5
61.875	61.875	6
73.787	73.787	7
83.303	83.303	8
95.929	95.929	9
104.798	104.798	10
118.198	118.198	11
125.752	125.752	12
136.862	136.862	13
143.820	143.820	14
160.620	160.620	15
166.988	166.988	16
172.538	172.538	17
182.727	182.727	
